subject,word,order,judgment,judgment_z
subject85,subnatural,71,5,-1.257366766
subject85,presumptionist,72,5,-1.257366766
subject85,observability,73,7,0.619300049
subject85,predeflection,74,6,-0.319033359
subject85,intersectionist,75,6,-0.319033359
subject85,instrumentally,76,7,0.619300049
subject85,exasperational,77,3,-3.134033581
subject85,conceivability,78,7,0.619300049
subject85,overmysterious,79,5,-1.257366766
subject85,leafiness,80,7,0.619300049
subject85,nonaffection,81,7,0.619300049
subject85,wispiness,82,7,0.619300049
subject85,supertopical,83,6,-0.319033359
subject85,preabomination,84,6,-0.319033359
subject85,nonacceleration,85,6,-0.319033359
subject85,humanizer,86,5,-1.257366766
subject85,superelemental,87,6,-0.319033359
subject85,embryonically,88,7,0.619300049
subject85,tacticalism,89,4,-2.195700174
subject85,nonedition,90,4,-2.195700174
subject85,adjustability,91,7,0.619300049
subject85,overharmonious,92,3,-3.134033581
subject85,overscrupulous,93,7,0.619300049
subject85,nonopinion,94,7,0.619300049
subject85,noninfusion,95,5,-1.257366766
subject85,measurability,96,7,0.619300049
subject85,agitatorship,97,5,-1.257366766
subject85,defertilize,98,7,0.619300049
subject85,horniness,99,7,0.619300049
subject85,interspinal,100,7,0.619300049
subject86,communally,1,6,1.002979432
subject86,nonseclusion,2,4,-1.385066835
subject86,enjoyability,3,5,-0.191043701
subject86,comfortability,4,5,-0.191043701
subject86,unrespectable,5,1,-4.967136237
subject86,attractionist,6,6,1.002979432
subject86,interdetrimental,7,5,-0.191043701
subject86,panickiness,8,4,-1.385066835
subject86,annihilational,9,5,-0.191043701
subject86,nonreception,10,6,1.002979432
subject86,substructural,11,5,-0.191043701
subject86,bearability,12,6,1.002979432
subject86,overindustrious,13,4,-1.385066835
subject86,undistinguishable,14,5,-0.191043701
subject86,precommunication,15,6,1.002979432
subject86,delocalize,16,5,-0.191043701
subject86,deductionist,17,6,1.002979432
subject86,sootiness,18,6,1.002979432
subject86,nontransgression,19,5,-0.191043701
subject86,noncoercion,20,4,-1.385066835
subject86,supervisorship,21,5,-0.191043701
subject86,cragginess,22,6,1.002979432
subject86,preinflection,23,5,-0.191043701
subject86,preexertion,24,5,-0.191043701
subject86,derisional,25,5,-0.191043701
subject86,deplorability,26,5,-0.191043701
subject86,subcentral,27,6,1.002979432
subject86,titanically,28,6,1.002979432
subject86,nonaccession,29,5,-0.191043701
subject86,predistraction,30,5,-0.191043701
subject86,overfurious,31,4,-1.385066835
subject86,floralize,32,5,-0.191043701
subject86,simulational,33,6,1.002979432
subject86,noncompensation,34,6,1.002979432
subject86,gustiness,35,5,-0.191043701
subject86,boniness,36,5,-0.191043701
subject86,subglobal,37,6,1.002979432
subject86,floweriness,38,6,1.002979432
subject86,orbitalize,39,5,-0.191043701
subject86,subcynical,40,4,-1.385066835
subject86,nondeception,41,5,-0.191043701
subject86,clinicalize,42,4,-1.385066835
subject86,nonfabrication,43,5,-0.191043701
subject86,externalizer,44,6,1.002979432
subject86,assessorship,45,6,1.002979432
subject86,subtraditional,46,5,-0.191043701
subject86,sculptorship,47,4,-1.385066835
subject86,subscriptionist,48,5,-0.191043701
subject86,locational,49,6,1.002979432
subject86,survivorship,50,6,1.002979432
subject86,overdelirious,51,5,-0.191043701
subject86,nonstagnation,52,4,-1.385066835
subject86,precomplication,53,6,1.002979432
subject86,marshiness,54,6,1.002979432
subject86,supermedical,55,5,-0.191043701
subject86,overincestuous,56,5,-0.191043701
subject86,presuggestion,57,6,1.002979432
subject86,preaffiliation,58,5,-0.191043701
subject86,overfibrous,59,5,-0.191043701
subject86,isolational,60,6,1.002979432
subject86,nondiversion,61,4,-1.385066835
subject86,subtemperamental,62,5,-0.191043701
subject86,abdicationist,63,6,1.002979432
subject86,inversional,64,5,-0.191043701
subject86,universalism,65,5,-0.191043701
subject86,overvoluminous,66,6,1.002979432
subject86,precelebration,67,5,-0.191043701
subject86,arguability,68,4,-1.385066835
subject86,operatically,69,5,-0.191043701
subject86,sterilizer,70,6,1.002979432
subject86,subnatural,71,5,-0.191043701
subject86,presumptionist,72,4,-1.385066835
subject86,observability,73,6,1.002979432
subject86,predeflection,74,5,-0.191043701
subject86,intersectionist,75,6,1.002979432
subject86,instrumentally,76,5,-0.191043701
subject86,exasperational,77,4,-1.385066835
subject86,conceivability,78,5,-0.191043701
subject86,overmysterious,79,6,1.002979432
subject86,leafiness,80,5,-0.191043701
subject86,nonaffection,81,5,-0.191043701
subject86,wispiness,82,6,1.002979432
subject86,supertopical,83,6,1.002979432
subject86,preabomination,84,5,-0.191043701
subject86,nonacceleration,85,5,-0.191043701
subject86,humanizer,86,6,1.002979432
subject86,superelemental,87,5,-0.191043701
subject86,embryonically,88,6,1.002979432
subject86,tacticalism,89,5,-0.191043701
subject86,nonedition,90,4,-1.385066835
subject86,adjustability,91,6,1.002979432
subject86,overharmonious,92,6,1.002979432
subject86,overscrupulous,93,4,-1.385066835
subject86,nonopinion,94,5,-0.191043701
subject86,noninfusion,95,6,1.002979432
subject86,measurability,96,5,-0.191043701
subject86,agitatorship,97,6,1.002979432
subject86,defertilize,98,5,-0.191043701
subject86,horniness,99,3,-2.579089969
subject86,interspinal,100,6,1.002979432
subject87,communally,1,6,0.572508557
subject87,nonseclusion,2,1,-1.250767102
subject87,enjoyability,3,7,0.937163688
subject87,comfortability,4,1,-1.250767102
subject87,unrespectable,5,6,0.572508557
subject87,attractionist,6,6,0.572508557
subject87,interdetrimental,7,4,-0.156801707
subject87,panickiness,8,2,-0.88611197
subject87,annihilational,9,1,-1.250767102
subject87,nonreception,10,1,-1.250767102
subject87,substructural,11,6,0.572508557
subject87,bearability,12,6,0.572508557
subject87,overindustrious,13,6,0.572508557
subject87,undistinguishable,14,6,0.572508557
subject87,precommunication,15,7,0.937163688
subject87,delocalize,16,7,0.937163688
subject87,deductionist,17,6,0.572508557
subject87,sootiness,18,7,0.937163688
subject87,nontransgression,19,1,-1.250767102
subject87,noncoercion,20,1,-1.250767102
subject87,supervisorship,21,6,0.572508557
subject87,cragginess,22,7,0.937163688
subject87,preinflection,23,6,0.572508557
subject87,preexertion,24,2,-0.88611197
subject87,derisional,25,2,-0.88611197
subject87,deplorability,26,7,0.937163688
subject87,subcentral,27,7,0.937163688
subject87,titanically,28,7,0.937163688
subject87,nonaccession,29,1,-1.250767102
subject87,predistraction,30,1,-1.250767102
subject87,overfurious,31,1,-1.250767102
subject87,floralize,32,7,0.937163688
subject87,simulational,33,7,0.937163688
subject87,noncompensation,34,1,-1.250767102
subject87,gustiness,35,7,0.937163688
subject87,boniness,36,7,0.937163688
subject87,subglobal,37,1,-1.250767102
subject87,floweriness,38,7,0.937163688
subject87,orbitalize,39,7,0.937163688
subject87,subcynical,40,1,-1.250767102
subject87,nondeception,41,1,-1.250767102
subject87,clinicalize,42,1,-1.250767102
subject87,nonfabrication,43,1,-1.250767102
subject87,externalizer,44,6,0.572508557
subject87,assessorship,45,7,0.937163688
subject87,subtraditional,46,2,-0.88611197
subject87,sculptorship,47,1,-1.250767102
subject87,subscriptionist,48,6,0.572508557
subject87,locational,49,6,0.572508557
subject87,survivorship,50,7,0.937163688
subject87,overdelirious,51,1,-1.250767102
subject87,nonstagnation,52,1,-1.250767102
subject87,precomplication,53,1,-1.250767102
subject87,marshiness,54,6,0.572508557
subject87,supermedical,55,6,0.572508557
subject87,overincestuous,56,1,-1.250767102
subject87,presuggestion,57,7,0.937163688
subject87,preaffiliation,58,1,-1.250767102
subject87,overfibrous,59,7,0.937163688
subject87,isolational,60,1,-1.250767102
subject87,nondiversion,61,1,-1.250767102
subject87,subtemperamental,62,1,-1.250767102
subject87,abdicationist,63,7,0.937163688
subject87,inversional,64,7,0.937163688
subject87,universalism,65,7,0.937163688
subject87,overvoluminous,66,2,-0.88611197
subject87,precelebration,67,6,0.572508557
subject87,arguability,68,7,0.937163688
subject87,operatically,69,6,0.572508557
subject87,sterilizer,70,7,0.937163688
subject87,subnatural,71,7,0.937163688
subject87,presumptionist,72,7,0.937163688
subject87,observability,73,7,0.937163688
subject87,predeflection,74,3,-0.521456838
subject87,intersectionist,75,7,0.937163688
subject87,instrumentally,76,7,0.937163688
subject87,exasperational,77,7,0.937163688
subject87,conceivability,78,7,0.937163688
subject87,overmysterious,79,1,-1.250767102
subject87,leafiness,80,7,0.937163688
subject87,nonaffection,81,1,-1.250767102
subject87,wispiness,82,7,0.937163688
subject87,supertopical,83,1,-1.250767102
subject87,preabomination,84,2,-0.88611197
subject87,nonacceleration,85,2,-0.88611197
subject87,humanizer,86,7,0.937163688
subject87,superelemental,87,1,-1.250767102
subject87,embryonically,88,7,0.937163688
subject87,tacticalism,89,7,0.937163688
subject87,nonedition,90,1,-1.250767102
subject87,adjustability,91,7,0.937163688
subject87,overharmonious,92,1,-1.250767102
subject87,overscrupulous,93,1,-1.250767102
subject87,nonopinion,94,1,-1.250767102
subject87,noninfusion,95,1,-1.250767102
subject87,measurability,96,7,0.937163688
subject87,agitatorship,97,7,0.937163688
subject87,defertilize,98,7,0.937163688
subject87,horniness,99,7,0.937163688
subject87,interspinal,100,7,0.937163688
subject88,communally,1,7,1.732405924
subject88,nonseclusion,2,7,1.732405924
subject88,enjoyability,3,7,1.732405924
subject88,comfortability,4,7,1.732405924
subject88,unrespectable,5,5,0.614724683
subject88,attractionist,6,2,-1.061797179
subject88,interdetrimental,7,2,-1.061797179
subject88,panickiness,8,2,-1.061797179
subject88,annihilational,9,6,1.173565303
subject88,nonreception,10,3,-0.502956558
subject88,substructural,11,6,1.173565303
subject88,bearability,12,5,0.614724683
subject88,overindustrious,13,6,1.173565303
subject88,undistinguishable,14,6,1.173565303
subject88,precommunication,15,6,1.173565303
subject88,delocalize,16,5,0.614724683
subject88,deductionist,17,4,0.055884062
subject88,sootiness,18,3,-0.502956558
subject88,nontransgression,19,6,1.173565303
subject88,noncoercion,20,6,1.173565303
subject88,supervisorship,21,6,1.173565303
subject88,cragginess,22,2,-1.061797179
subject88,preinflection,23,2,-1.061797179
subject88,preexertion,24,2,-1.061797179
subject88,derisional,25,5,0.614724683
subject88,deplorability,26,5,0.614724683
subject88,subcentral,27,2,-1.061797179
subject88,titanically,28,3,-0.502956558
subject88,nonaccession,29,3,-0.502956558
subject88,predistraction,30,3,-0.502956558
subject88,overfurious,31,2,-1.061797179
subject88,floralize,32,2,-1.061797179
subject88,simulational,33,2,-1.061797179
subject88,noncompensation,34,5,0.614724683
subject88,gustiness,35,3,-0.502956558
subject88,boniness,36,2,-1.061797179
subject88,subglobal,37,5,0.614724683
subject88,floweriness,38,2,-1.061797179
subject88,orbitalize,39,5,0.614724683
subject88,subcynical,40,3,-0.502956558
subject88,nondeception,41,4,0.055884062
subject88,clinicalize,42,5,0.614724683
subject88,nonfabrication,43,5,0.614724683
subject88,externalizer,44,2,-1.061797179
subject88,assessorship,45,5,0.614724683
subject88,subtraditional,46,6,1.173565303
subject88,sculptorship,47,5,0.614724683
subject88,subscriptionist,48,2,-1.061797179
subject88,locational,49,5,0.614724683
subject88,survivorship,50,6,1.173565303
subject88,overdelirious,51,6,1.173565303
subject88,nonstagnation,52,6,1.173565303
subject88,precomplication,53,5,0.614724683
subject88,marshiness,54,2,-1.061797179
subject88,supermedical,55,2,-1.061797179
subject88,overincestuous,56,2,-1.061797179
subject88,presuggestion,57,2,-1.061797179
subject88,preaffiliation,58,2,-1.061797179
subject88,overfibrous,59,4,0.055884062
subject88,isolational,60,5,0.614724683
subject88,nondiversion,61,5,0.614724683
subject88,subtemperamental,62,2,-1.061797179
subject88,abdicationist,63,2,-1.061797179
subject88,inversional,64,3,-0.502956558
subject88,universalism,65,5,0.614724683
subject88,overvoluminous,66,2,-1.061797179
subject88,precelebration,67,2,-1.061797179
subject88,arguability,68,6,1.173565303
subject88,operatically,69,6,1.173565303
subject88,sterilizer,70,6,1.173565303
subject88,subnatural,71,2,-1.061797179
subject88,presumptionist,72,2,-1.061797179
subject88,observability,73,6,1.173565303
subject88,predeflection,74,2,-1.061797179
subject88,intersectionist,75,2,-1.061797179
subject88,instrumentally,76,7,1.732405924
subject88,exasperational,77,4,0.055884062
subject88,conceivability,78,6,1.173565303
subject88,overmysterious,79,2,-1.061797179
subject88,leafiness,80,3,-0.502956558
subject88,nonaffection,81,6,1.173565303
subject88,wispiness,82,3,-0.502956558
subject88,supertopical,83,2,-1.061797179
subject88,preabomination,84,2,-1.061797179
subject88,nonacceleration,85,2,-1.061797179
subject88,humanizer,86,2,-1.061797179
subject88,superelemental,87,2,-1.061797179
subject88,embryonically,88,5,0.614724683
subject88,tacticalism,89,5,0.614724683
subject88,nonedition,90,2,-1.061797179
subject88,adjustability,91,6,1.173565303
subject88,overharmonious,92,3,-0.502956558
subject88,overscrupulous,93,5,0.614724683
subject88,nonopinion,94,2,-1.061797179
subject88,noninfusion,95,3,-0.502956558
subject88,measurability,96,6,1.173565303
subject88,agitatorship,97,2,-1.061797179
subject88,defertilize,98,2,-1.061797179
subject88,horniness,99,7,1.732405924
subject88,interspinal,100,2,-1.061797179
subject89,communally,1,7,1.806473682
subject89,nonseclusion,2,1,-0.560085727
subject89,enjoyability,3,1,-0.560085727
subject89,comfortability,4,7,1.806473682
subject89,unrespectable,5,1,-0.560085727
subject89,attractionist,6,1,-0.560085727
subject89,interdetrimental,7,1,-0.560085727
subject89,panickiness,8,1,-0.560085727
subject89,annihilational,9,1,-0.560085727
subject89,nonreception,10,7,1.806473682
subject89,substructural,11,7,1.806473682
subject89,bearability,12,1,-0.560085727
subject89,overindustrious,13,7,1.806473682
subject89,undistinguishable,14,1,-0.560085727
subject89,precommunication,15,7,1.806473682
subject89,delocalize,16,1,-0.560085727
subject89,deductionist,17,7,1.806473682
subject89,sootiness,18,1,-0.560085727
subject89,nontransgression,19,1,-0.560085727
subject89,noncoercion,20,1,-0.560085727
subject89,supervisorship,21,7,1.806473682
subject89,cragginess,22,7,1.806473682
subject89,preinflection,23,1,-0.560085727
subject89,preexertion,24,7,1.806473682
subject89,derisional,25,1,-0.560085727
subject89,deplorability,26,7,1.806473682
subject89,subcentral,27,1,-0.560085727
subject89,titanically,28,1,-0.560085727
subject89,nonaccession,29,1,-0.560085727
subject89,predistraction,30,1,-0.560085727
subject89,overfurious,31,1,-0.560085727
subject89,floralize,32,1,-0.560085727
subject89,simulational,33,4,0.623193977
subject89,noncompensation,34,7,1.806473682
subject89,gustiness,35,7,1.806473682
subject89,boniness,36,7,1.806473682
subject89,subglobal,37,1,-0.560085727
subject89,floweriness,38,1,-0.560085727
subject89,orbitalize,39,1,-0.560085727
subject89,subcynical,40,1,-0.560085727
subject89,nondeception,41,7,1.806473682
subject89,clinicalize,42,1,-0.560085727
subject89,nonfabrication,43,1,-0.560085727
subject89,externalizer,44,1,-0.560085727
subject89,assessorship,45,1,-0.560085727
subject89,subtraditional,46,1,-0.560085727
subject89,sculptorship,47,1,-0.560085727
subject89,subscriptionist,48,7,1.806473682
subject89,locational,49,1,-0.560085727
